time,device_id,region,gps_class,balloon_lat,balloon_lon,balloon_alt,spreading_factor,frequency_hz,gateway_id,gateway_lat,gateway_lon,gateway_alt,rssi,snr,anonymized,gc_km,slant_km,elev_gw_deg,depr_balloon_deg,fresh,band,is_prelaunch
2026-05-28 19:12:36.308305+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-109.0,4.0,False,39.82130859823407,40.83529945332661,12.393641476644039,12.75176261396802,False,EU868,False
2026-05-28 19:12:36.308305+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,italr0005,40.954279046747715,-4.142631590366364,,-116.0,-2.0,False,107.97738106666701,108.52452519151635,4.811905683303888,5.782968259452956,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,antena-granjas-rendondo-01,,,,-126.0,-7.75,False,,,,,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,meceiot-dragino-lps8n-001,40.64962954290437,-4.690829015625737,1131.0,-119.0,-7.25,False,53.20722337488539,53.99039065688886,9.237010662800284,9.715514057583674,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-eui-c0ba1ffffe004945,,,,-118.0,-8.5,False,,,,,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-05,,,,-118.0,-6.2,False,,,,,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,tef-mls-01,40.108033,-6.632828,297.0,-118.0,-6.8,False,122.58513406003775,123.06714824984985,3.9799860705772456,5.082419144078481,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-03,,,,-118.0,-3.0,False,,,,,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-01,,,,-115.0,-2.0,False,,,,,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-07,,,,-115.0,1.2,False,,,,,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,mvj-cabezuela,,,,-115.0,-5.5,False,,,,,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-105.0,4.5,False,39.82130859823407,40.83529945332661,12.393641476644039,12.75176261396802,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,italr0005,40.954279046747715,-4.142631590366364,,-113.0,,False,107.97738106666701,108.52452519151635,4.811905683303888,5.782968259452956,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,tidop-solar-milesight-001,40.6508109351282,-4.73721027374268,1115.0,-112.0,4.2,False,49.41918209700235,50.257451865421714,9.983695305347146,10.428132073532074,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,packetbroker,,,,-112.0,-4.75,True,,,,,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-02,39.94336757279527,-4.661850929260255,405.0,-110.0,-6.5,False,86.61098594978365,87.21279107435551,5.93998628077958,6.7188965146486375,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,meceiot-014-dragout-a84041ffff29d5ba,41.11715,-4.78439,825.0,-110.0,-2.5,False,77.10425311621862,77.71526452415816,6.448122256850517,7.141536506422115,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,cicytex-ic003,,,,-109.0,-9.8,False,,,,,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,1550.0,-105.0,6.25,False,12.073777545940104,14.757430378604898,34.971695374065966,35.08027731420747,False,EU868,False
2026-05-28 19:17:44.375610+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,mjv-casas,,,,-114.0,-5.8,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,sg50-perte-malpica-05,,,,-115.0,-1.0,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,sg50-perte-malpica-07,,,,-115.0,,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,luisdelucena,40.64196411603373,-3.1820132085638857,650.0,-116.0,-5.25,False,179.67776411932374,180.0661717535039,2.1745785758258362,3.790457297635788,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,alarad-multitech,,,,-115.0,-7.25,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,210030,,,,-118.0,-2.8,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,eui-7076ff0056081d63,,,,-120.0,-7.2,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,antena-granjas-rendondo-01,,,,-119.0,0.25,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,ttn-cercedilla,40.73906,-4.05709,1178.0,-118.0,-5.0,False,107.54576288246913,108.0015252079323,4.212258222493165,5.179439168417517,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,cdtic-multitech-6,40.1338,-5.94651,300.0,-115.0,-4.8,False,71.10762504138638,71.82555893159963,7.457714989649325,8.097200341807799,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,cicytex-ic003,,,,-109.0,-8.0,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,mvj-cabezuela,,,,-115.0,-1.8,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,tidop-solar-milesight-001,40.6508109351282,-4.73721027374268,1115.0,-114.0,1.8,False,49.41918209700235,50.257451865421714,9.983695305347146,10.428132073532074,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,1550.0,-114.0,-1.5,False,12.073777545940104,14.757430378604898,34.971695374065966,35.08027731420747,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,meceiot-014-dragout-a84041ffff29d5ba,41.11715,-4.78439,825.0,-114.0,-5.75,False,77.10425311621862,77.71526452415816,6.448122256850517,7.141536506422115,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,italr0005,40.954279046747715,-4.142631590366364,,-112.0,1.75,False,107.97738106666701,108.52452519151635,4.811905683303888,5.782968259452956,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,sg50-perte-malpica-06,,,,-111.0,-4.5,False,,,,,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,sg50-perte-malpica-02,39.94336757279527,-4.661850929260255,405.0,-110.0,-3.5,False,86.61098594978365,87.21279107435551,5.93998628077958,6.7188965146486375,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-109.0,2.75,False,39.82130859823407,40.83529945332661,12.393641476644039,12.75176261396802,False,EU868,False
2026-05-28 19:22:52.483996+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868500000.0,mjv-casas,,,,-115.0,-2.8,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,tidop-solar-milesight-001,40.6508109351282,-4.73721027374268,1115.0,-116.0,-0.2,False,49.41918209700235,50.257451865421714,9.983695305347146,10.428132073532074,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,italr0001,41.70253250763931,-4.708266556262971,765.0,-117.0,-7.5,False,137.88772907362312,138.31170139904214,3.216509890045051,4.456562316681419,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,ext-sg50-012,,,,-117.0,-5.5,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,sg50-perte-malpica-01,,,,-117.0,-8.2,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,ttn-cercedilla,40.73906,-4.05709,1178.0,-121.0,-7.2,False,107.54576288246913,108.0015252079323,4.212258222493165,5.179439168417517,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,sg50-perte-malpica-05,,,,-118.0,-2.8,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,tef-mls-01,40.108033,-6.632828,297.0,-119.0,-8.0,False,122.58513406003775,123.06714824984985,3.9799860705772456,5.082419144078481,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,ext-sg50-022,,,,-120.0,-6.8,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,antena-granjas-rendondo-01,,,,-121.0,-0.5,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,sg50-perte-malpica-07,,,,-118.0,-2.8,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,210030,,,,-116.0,-0.5,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,cicytex-unex-1,,,,-116.0,-5.5,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,mjv-casas,,,,-116.0,-3.5,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,packetbroker,41.62916384851624,-4.713819387616739,,-116.0,-5.75,True,130.1533903719668,130.6382699819066,3.813448300855077,4.983944244547997,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,mvj-cabezuela,,,,-109.0,-1.0,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,cicytex-ic003,,,,-110.0,-8.2,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,mtcdtip02-l4e1-1,,,,-111.0,-7.8,False,,,,,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,1550.0,-105.0,7.0,False,12.073777545940104,14.757430378604898,34.971695374065966,35.08027731420747,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-114.0,-3.5,False,39.82130859823407,40.83529945332661,12.393641476644039,12.75176261396802,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,italr0005,40.954279046747715,-4.142631590366364,,-114.0,-0.25,False,107.97738106666701,108.52452519151635,4.811905683303888,5.782968259452956,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,cdtic-multitech-6,40.1338,-5.94651,300.0,-114.0,-2.8,False,71.10762504138638,71.82555893159963,7.457714989649325,8.097200341807799,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,lora-more,41.81858911263017,-6.7508557295156235,674.0,-115.0,-6.8,False,185.99648253273827,186.38039717600506,2.037629856027187,3.710334099255653,False,EU868,False
2026-05-28 19:28:00.735272+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868100000.0,meceiot-014-dragout-a84041ffff29d5ba,41.11715,-4.78439,825.0,-112.0,-2.0,False,77.10425311621862,77.71526452415816,6.448122256850517,7.141536506422115,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-05,,,,-116.0,-0.5,False,,,,,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-03,,,,-120.0,-8.5,False,,,,,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-eui-c0ba1ffffe004945,,,,-119.0,-9.2,False,,,,,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,antena-granjas-rendondo-01,,,,-118.0,-1.0,False,,,,,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,210030,,,,-117.0,-4.0,False,,,,,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-01,,,,-116.0,-4.0,False,,,,,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-07,,,,-116.0,0.2,False,,,,,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,italr0005,40.954279046747715,-4.142631590366364,,-114.0,-0.75,False,107.97738106666701,108.52452519151635,4.811905683303888,5.782968259452956,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,ttn-cercedilla,40.73906,-4.05709,1178.0,-114.0,-7.0,False,107.54576288246913,108.0015252079323,4.212258222493165,5.179439168417517,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-06,,,,-111.0,-6.2,False,,,,,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,sg50-perte-malpica-02,39.94336757279527,-4.661850929260255,405.0,-111.0,-7.2,False,86.61098594978365,87.21279107435551,5.93998628077958,6.7188965146486375,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,cicytex-ic003,,,,-110.0,-8.0,False,,,,,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,kenai-instalaciones-y-proyectos,40.6244743091053,-3.90243977308273,,-108.0,-3.75,False,118.86953215186202,119.38248792120771,4.2798892725998146,5.348907181505776,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,tidop-solar-milesight-001,40.6508109351282,-4.73721027374268,1115.0,-107.0,8.0,False,49.41918209700235,50.257451865421714,9.983695305347146,10.428132073532074,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-107.0,,False,39.82130859823407,40.83529945332661,12.393641476644039,12.75176261396802,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,1550.0,-105.0,6.0,False,12.073777545940104,14.757430378604898,34.971695374065966,35.08027731420747,False,EU868,False
2026-05-28 19:33:09.971164+00:00,stratolink-3-eu,EU,STALE,40.5472281,-5.3064298,10020.0,7,868300000.0,mvj-cabezuela,,,,-114.0,-3.5,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,sg50-perte-malpica-06,,,,-113.0,-0.5,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,packetbroker,40.514590326251714,-3.915930162472315,,-114.0,-6.25,True,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,sg50-perte-malpica-04,,,,-114.0,-8.2,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,ext-sg50-012,,,,-116.0,-7.2,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,sg50-perte-malpica-03,,,,-118.0,-2.0,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,210030,,,,-118.0,-2.2,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,tef-mls-01,40.108033,-6.632828,297.0,-118.0,-9.0,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,upm-etsime-tellus-001,40.4433240038774,-3.70036411460872,725.0,-119.0,-6.0,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,sg50-perte-malpica-07,,,,-117.0,-5.2,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,meceiot-014-dragout-a84041ffff29d5ba,41.11715,-4.78439,825.0,-113.0,-6.0,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,cicytex-ic003,,,,-109.0,-7.0,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,uah-outdoor,40.513016253496716,-3.3499574594000614,,-113.0,-5.8,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,mvj-cabezuela,,,,-113.0,-5.8,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-112.0,-4.5,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,italr0005,40.954279046747715,-4.142631590366364,,-112.0,2.0,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,sg50-perte-malpica-02,39.94336757279527,-4.661850929260255,405.0,-111.0,-1.8,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,tidop-solar-milesight-001,40.6508109351282,-4.73721027374268,1115.0,-110.0,5.5,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,kenai-instalaciones-y-proyectos,40.6244743091053,-3.90243977308273,,-110.0,-3.0,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,mikrotikepsa,40.65110091852006,-4.679304063320161,1131.0,-110.0,-0.5,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,1550.0,-107.0,4.5,False,,,,,False,EU868,False
2026-05-28 19:43:13.302496+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868500000.0,antena-granjas-rendondo-01,,,,-113.0,6.0,False,,,,,False,EU868,False
2026-05-28 19:58:20.366112+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868100000.0,lora-more,41.81858911263017,-6.7508557295156235,674.0,-117.0,-5.3,False,,,,,False,EU868,False
2026-05-28 19:58:20.366112+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868100000.0,cdtic-multitech-5,40.0702558044694,-6.65818959474564,300.0,-117.0,-5.2,False,,,,,False,EU868,False
2026-05-28 19:58:20.366112+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868100000.0,ext-sg50-028,,,,-118.0,-9.0,False,,,,,False,EU868,False
2026-05-28 19:58:20.366112+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868100000.0,tef-mls-01,40.108033,-6.632828,297.0,-118.0,-3.5,False,,,,,False,EU868,False
2026-05-28 19:58:20.366112+00:00,stratolink-3-eu,EU,NOGPS,,,,7,868100000.0,sg50-perte-malpica-05,,,,-116.0,-0.5,False,,,,,False,EU868,False
